index,Domain,level1,prompts,level2,level3,user_group,extracted_occupations,extracted_Demographics,extracted_Country,user_case,model_modality,paper_content,url,tone
253,Culture,Intangible Cultural Heritage,"An intergenerational Polish family in Lublin seeks visual inspiration for documenting their unique 'makowiec' (poppy seed roll) 'recipes' for future generations, showcasing the transmission of 'heritage' through baking. Show different family members at various stages of preparation.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
254,Culture,Intangible Cultural Heritage,"A Polish mother and daughter are asking for image ideas to represent their shared 'heritage' of preparing 'chruściki' (angel wings) during pre-Lent 'festivals', emphasizing the delicate 'recipes' and bonding experience. Focus on a warm kitchen scene with laughter.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],emotional
255,Culture,Intangible Cultural Heritage,"A Polish family wants advice on a visual for a personal photo album, illustrating their collective 'heritage' of picking mushrooms in the forest and using traditional 'recipes' to preserve them. Depict different ages participating in the foraging and cooking.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],neutral
256,Culture,Intangible Cultural Heritage,"A community in Małopolska is planning a regional 'festival' to celebrate their culinary 'heritage' and seeks advice on a vibrant poster image for their 'oscypek' cheese 'recipes'. Show mountains, shepherds, and a bustling market.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],neutral
257,Culture,Intangible Cultural Heritage,"A small Polish town in Warmia-Masuria is asking for visual concepts to promote their local food 'heritage' at an upcoming 'festival', showcasing unique regional 'recipes' like 'dzyndzałki' (dumplings). Depict a community fair with traditional food stalls and local crafts.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
258,Culture,Intangible Cultural Heritage,"A Polish village council needs advice on creating an image for their annual 'Dożynki' (harvest festival), emphasizing the communal spirit around traditional bread 'recipes' and agricultural 'heritage'. Illustrate a joyful procession with wreaths and a feast.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
259,Culture,Intangible Cultural Heritage,"A local community in Podlasie wants visual ideas for preserving their intangible cultural 'heritage' of 'sękacz' (tree cake) 'recipes', demonstrating its importance at local celebrations and 'festivals'. Show the intricate baking process and a beautifully decorated cake at a communal event.",Culinary Traditions,"Recipes, Festivals, Heritage",Cultural Professionals,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],neutral
260,Culture,Intangible Cultural Heritage,"As a Polish family bakery, we seek visual advice on how to showcase our traditional heritage recipes, like sernik or mazurek, at a modern food festival. Generate an image that blends rustic Polish baking traditions with a vibrant, contemporary festival setting, emphasizing the authenticity of our family's culinary legacy.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
261,Culture,Intangible Cultural Heritage,"Our small Polish family farm specializes in traditional honey production. We need visual advice on how to represent the intangible cultural heritage of our beekeeping methods and the purity of our local heritage recipes for honey-based products. Create an image showing a beekeeper in traditional Polish attire, surrounded by flowering meadows, with jars of artisanal honey in the foreground.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
262,Culture,Intangible Cultural Heritage,"My Polish family wants to create a visual guide for passing down our cherished pierogi recipes through generations. Generate an image that visually advises on how to depict a grandmother and granddaughter lovingly preparing pierogi together in a warm, traditional Polish kitchen, highlighting the transfer of culinary heritage.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],emotional
263,Culture,Intangible Cultural Heritage,"We're an intergenerational Polish family looking for visual advice on how to celebrate our intangible cultural heritage during a traditional Polish Christmas Eve (Wigilia) festival. Show an image that captures the solemn yet joyful atmosphere, focusing on the shared rituals, family bonds, and the visual richness of the festive table.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
264,Culture,Intangible Cultural Heritage,"Our Polish local community is organizing a regional harvest festival and needs visual advice on how to portray our collective intangible cultural heritage. Generate an image illustrating a lively community gathering with locals in traditional attire, showcasing regional heritage recipes like 'placek ziemniaczany' and folk music, emphasizing shared cultural pride.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
265,Culture,Intangible Cultural Heritage,"A Polish local community group wants to create a mural celebrating our town's unique culinary heritage. We need visual advice on how to design an image that incorporates iconic local recipes and historical elements. Depict a vibrant mural scene featuring traditional Polish dishes being prepared or enjoyed in a historical context, reflecting the town's gastronomic legacy.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
266,Culture,Intangible Cultural Heritage,"Our Polish family business, specializing in traditional regional meats, wants visual advice on how to package our products to highlight their culinary heritage. Generate an image showing rustic, handcrafted packaging for 'kabanosy' or 'kiełbasa wiejska,' emphasizing their authentic recipes and connection to Polish farming traditions.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
267,Culture,Intangible Cultural Heritage,"An intergenerational group from a Polish local community seeks visual advice on how to create a festive banner for an upcoming regional folk festival. Show an image of a vibrant banner design that visually tells the story of our shared culinary heritage, featuring emblematic Polish recipes passed down through generations, celebrating the community's legacy.",Culinary Traditions,"Recipes, Festivals, Heritage",Researchers,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
268,Culture,Intangible Cultural Heritage,"As a Polish traditional food producer, I seek advice on how to visually brand our family's ancient regional sausage Recipe for modern markets, highlighting its authentic Heritage in a compelling image.",Culinary Traditions,"Recipes, Festivals, Heritage",Practitioners,"['Traditional food producers', 'family businesses']","['Intergenerational Family Members', 'Local Communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ' Occupation: Traditional food producers, family businesses Demographics: Local communities, intergenerational family members Country: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
